ZIPCODE,CASES,DATE
56363,0,8/27/2020
56364,17,8/27/2020
56367,32,8/27/2020
56368,44,8/27/2020
56369,43,8/27/2020
56371,<=5,8/27/2020
56373,19,8/27/2020
56374,126,8/27/2020
56375,10,8/27/2020
56376,<=5,8/27/2020
56377,215,8/27/2020
56378,77,8/27/2020
56379,157,8/27/2020
56381,10,8/27/2020
56382,<=5,8/27/2020
56384,8,8/27/2020
56385,7,8/27/2020
56386,0,8/27/2020
56387,409,8/27/2020
56389,0,8/27/2020
56401,144,8/27/2020
56425,30,8/27/2020
56431,21,8/27/2020
56433,<=5,8/27/2020
56434,<=5,8/27/2020
56435,<=5,8/27/2020
56436,<=5,8/27/2020
56437,<=5,8/27/2020
56438,42,8/27/2020
56440,16,8/27/2020
56441,7,8/27/2020
56442,15,8/27/2020
56443,<=5,8/27/2020
56444,<=5,8/27/2020
56446,10,8/27/2020
56447,<=5,8/27/2020
56448,<=5,8/27/2020
56449,<=5,8/27/2020
56450,<=5,8/27/2020
56452,<=5,8/27/2020
56453,<=5,8/27/2020
56455,<=5,8/27/2020
56456,0,8/27/2020
56458,<=5,8/27/2020
56461,8,8/27/2020
56464,10,8/27/2020
56465,25,8/27/2020
56466,<=5,8/27/2020
56467,<=5,8/27/2020
56468,31,8/27/2020
56469,7,8/27/2020
56470,18,8/27/2020
56472,24,8/27/2020
56473,10,8/27/2020
56474,16,8/27/2020
56475,9,8/27/2020
56477,17,8/27/2020
56479,13,8/27/2020
56481,11,8/27/2020
56482,14,8/27/2020
56484,21,8/27/2020
56501,105,8/27/2020
56510,15,8/27/2020
56511,11,8/27/2020
56514,19,8/27/2020
56515,13,8/27/2020
56516,<=5,8/27/2020
56517,<=5,8/27/2020
56518,<=5,8/27/2020
56519,<=5,8/27/2020
56520,38,8/27/2020
56521,8,8/27/2020
56522,<=5,8/27/2020
56523,0,8/27/2020
56524,<=5,8/27/2020
56525,<=5,8/27/2020
56527,0,8/27/2020
56528,0,8/27/2020
56529,61,8/27/2020
56531,14,8/27/2020
56533,0,8/27/2020
56534,0,8/27/2020
56535,13,8/27/2020
56536,<=5,8/27/2020
56537,79,8/27/2020
56540,10,8/27/2020
56541,<=5,8/27/2020
56542,6,8/27/2020
56543,<=5,8/27/2020
56544,17,8/27/2020
56545,<=5,8/27/2020
56546,<=5,8/27/2020
56547,14,8/27/2020
56548,10,8/27/2020
56549,32,8/27/2020
56550,0,8/27/2020
56551,<=5,8/27/2020
56552,0,8/27/2020
56553,<=5,8/27/2020
56554,17,8/27/2020
56556,<=5,8/27/2020
56557,23,8/27/2020
56560,703,8/27/2020
56565,<=5,8/27/2020
56566,<=5,8/27/2020
56567,<=5,8/27/2020
56568,0,8/27/2020
56569,18,8/27/2020
56570,0,8/27/2020
56571,<=5,8/27/2020
56572,90,8/27/2020
56573,20,8/27/2020
56574,<=5,8/27/2020
56575,<=5,8/27/2020
56576,<=5,8/27/2020
56577,0,8/27/2020
56578,6,8/27/2020
56579,<=5,8/27/2020
56580,7,8/27/2020
56581,<=5,8/27/2020
56583,0,8/27/2020
56584,8,8/27/2020
56585,<=5,8/27/2020
56586,15,8/27/2020
56587,<=5,8/27/2020
56588,<=5,8/27/2020
56589,<=5,8/27/2020
56590,<=5,8/27/2020
56591,<=5,8/27/2020
56592,<=5,8/27/2020
56593,0,8/27/2020
56594,<=5,8/27/2020
56601,246,8/27/2020
56621,8,8/27/2020
56623,<=5,8/27/2020
56626,<=5,8/27/2020
56627,0,8/27/2020
56628,<=5,8/27/2020
56629,0,8/27/2020
56630,<=5,8/27/2020
56633,22,8/27/2020
56634,6,8/27/2020
56636,18,8/27/2020
56637,0,8/27/2020
56639,0,8/27/2020
56641,<=5,8/27/2020
56644,<=5,8/27/2020
56646,0,8/27/2020
56647,<=5,8/27/2020
56649,74,8/27/2020
56650,<=5,8/27/2020
56651,<=5,8/27/2020
56652,<=5,8/27/2020
56653,11,8/27/2020
56654,0,8/27/2020
56655,11,8/27/2020
56657,0,8/27/2020
56658,0,8/27/2020
56659,0,8/27/2020
56660,0,8/27/2020
56661,<=5,8/27/2020
56662,<=5,8/27/2020
56663,<=5,8/27/2020
56666,8,8/27/2020
56667,<=5,8/27/2020
56668,<=5,8/27/2020
56669,0,8/27/2020
56670,19,8/27/2020
56671,19,8/27/2020
56672,<=5,8/27/2020
56673,<=5,8/27/2020
56676,<=5,8/27/2020
56678,8,8/27/2020
56680,0,8/27/2020
56681,<=5,8/27/2020
56683,<=5,8/27/2020
56684,0,8/27/2020
56685,<=5,8/27/2020
56686,<=5,8/27/2020
56687,0,8/27/2020
56688,0,8/27/2020
56701,81,8/27/2020
56710,<=5,8/27/2020
56711,0,8/27/2020
56713,0,8/27/2020
56714,6,8/27/2020
56715,0,8/27/2020
56716,43,8/27/2020
56720,0,8/27/2020
56721,103,8/27/2020
56722,<=5,8/27/2020
56723,<=5,8/27/2020
56724,0,8/27/2020
56725,<=5,8/27/2020
56726,<=5,8/27/2020
56727,<=5,8/27/2020
56728,<=5,8/27/2020
56729,0,8/27/2020
56731,0,8/27/2020
56732,0,8/27/2020
56733,<=5,8/27/2020
56734,0,8/27/2020
56735,<=5,8/27/2020
56736,<=5,8/27/2020
56737,0,8/27/2020
56738,<=5,8/27/2020
56741,0,8/27/2020
56742,<=5,8/27/2020
56744,<=5,8/27/2020
56748,<=5,8/27/2020
56750,26,8/27/2020
56751,25,8/27/2020
56754,<=5,8/27/2020
56755,0,8/27/2020
56756,<=5,8/27/2020
56757,<=5,8/27/2020
56758,0,8/27/2020
56759,<=5,8/27/2020
56760,0,8/27/2020
56761,<=5,8/27/2020
56762,12,8/27/2020
56763,19,8/27/2020
55001,22,9/3/2020
55002,0,9/3/2020
55003,19,9/3/2020
55005,27,9/3/2020
55006,10,9/3/2020
55007,6,9/3/2020
55008,63,9/3/2020
55009,65,9/3/2020
55010,0,9/3/2020
55011,83,9/3/2020
55012,17,9/3/2020
55013,42,9/3/2020
55014,288,9/3/2020
55016,461,9/3/2020
55017,<=5,9/3/2020
55018,<=5,9/3/2020
55019,6,9/3/2020
55020,24,9/3/2020
55021,949,9/3/2020
55024,330,9/3/2020
55025,203,9/3/2020
55026,0,9/3/2020
55027,11,9/3/2020
55029,0,9/3/2020
55030,8,9/3/2020
55031,12,9/3/2020
55032,12,9/3/2020
55033,304,9/3/2020
55036,<=5,9/3/2020
55037,8,9/3/2020
55038,199,9/3/2020
55040,87,9/3/2020
55041,31,9/3/2020
55042,149,9/3/2020
55043,21,9/3/2020
55044,700,9/3/2020
55045,39,9/3/2020
55046,27,9/3/2020
55047,18,9/3/2020
55049,20,9/3/2020
55051,60,9/3/2020
55052,15,9/3/2020
55053,<=5,9/3/2020
55054,23,9/3/2020
55055,66,9/3/2020
55056,79,9/3/2020
55057,205,9/3/2020
55060,393,9/3/2020
55063,26,9/3/2020
55065,<=5,9/3/2020
55066,80,9/3/2020
55067,0,9/3/2020
55068,366,9/3/2020
55069,18,9/3/2020
55070,71,9/3/2020
55071,94,9/3/2020
55072,<=5,9/3/2020
55073,10,9/3/2020
55074,16,9/3/2020
55075,386,9/3/2020
55076,333,9/3/2020
55077,256,9/3/2020
55078,0,9/3/2020
55079,39,9/3/2020
55080,13,9/3/2020
55082,356,9/3/2020
55083,0,9/3/2020
55084,10,9/3/2020
55085,<=5,9/3/2020
55087,<=5,9/3/2020
55088,14,9/3/2020
55089,17,9/3/2020
55090,<=5,9/3/2020
55092,60,9/3/2020
55101,105,9/3/2020
55102,284,9/3/2020
55103,321,9/3/2020
55104,788,9/3/2020
55105,195,9/3/2020
55106,1378,9/3/2020
55107,348,9/3/2020
55108,229,9/3/2020
55109,654,9/3/2020
55110,419,9/3/2020
55111,<=5,9/3/2020
55112,792,9/3/2020
55113,673,9/3/2020
55114,98,9/3/2020
55115,119,9/3/2020
55116,377,9/3/2020
55117,982,9/3/2020
55118,581,9/3/2020
55119,830,9/3/2020
55120,66,9/3/2020
55121,172,9/3/2020
55122,466,9/3/2020
55123,301,9/3/2020
55124,786,9/3/2020
55125,579,9/3/2020
55126,256,9/3/2020
55127,201,9/3/2020
55128,455,9/3/2020
55129,403,9/3/2020
55130,555,9/3/2020
55133,0,9/3/2020
55144,<=5,9/3/2020
55145,0,9/3/2020
55146,0,9/3/2020
55150,<=5,9/3/2020
55155,<=5,9/3/2020
55161,0,9/3/2020
55164,<=5,9/3/2020
55165,0,9/3/2020
55166,0,9/3/2020
55168,<=5,9/3/2020
55169,0,9/3/2020
55170,0,9/3/2020
55171,0,9/3/2020
55172,0,9/3/2020
55175,0,9/3/2020
55177,0,9/3/2020
55187,<=5,9/3/2020
55188,0,9/3/2020
55191,0,9/3/2020
55301,153,9/3/2020
55302,43,9/3/2020
55303,626,9/3/2020
55304,442,9/3/2020
55305,272,9/3/2020
55306,329,9/3/2020
55307,34,9/3/2020
55308,53,9/3/2020
55309,164,9/3/2020
55310,11,9/3/2020
55311,376,9/3/2020
55312,7,9/3/2020
55313,239,9/3/2020
55314,7,9/3/2020
55315,83,9/3/2020
55316,342,9/3/2020
55317,240,9/3/2020
55318,403,9/3/2020
55319,24,9/3/2020
55320,42,9/3/2020
55321,14,9/3/2020
55322,23,9/3/2020
55323,0,9/3/2020
55324,6,9/3/2020
55325,25,9/3/2020
55327,64,9/3/2020
55328,75,9/3/2020
55329,18,9/3/2020
55330,357,9/3/2020
55331,267,9/3/2020
55332,<=5,9/3/2020
55333,6,9/3/2020
55334,54,9/3/2020
55335,7,9/3/2020
55336,181,9/3/2020
55337,853,9/3/2020
55338,10,9/3/2020
55339,<=5,9/3/2020
55340,48,9/3/2020
55341,32,9/3/2020
55342,13,9/3/2020
55343,533,9/3/2020
55344,264,9/3/2020
55345,199,9/3/2020
55346,183,9/3/2020
55347,244,9/3/2020
55348,0,9/3/2020
55349,28,9/3/2020
55350,116,9/3/2020
55352,102,9/3/2020
55353,15,9/3/2020
55354,19,9/3/2020
55355,49,9/3/2020
55356,53,9/3/2020
55357,32,9/3/2020
55358,38,9/3/2020
55359,30,9/3/2020
55360,38,9/3/2020
55361,0,9/3/2020
55362,184,9/3/2020
55363,59,9/3/2020
55364,122,9/3/2020
55365,0,9/3/2020
55366,0,9/3/2020
55367,9,9/3/2020
55368,18,9/3/2020
55369,540,9/3/2020
55370,<=5,9/3/2020
55371,93,9/3/2020
55372,414,9/3/2020
55373,44,9/3/2020
55374,177,9/3/2020
55375,33,9/3/2020
55376,241,9/3/2020
55377,0,9/3/2020
55378,458,9/3/2020
55379,871,9/3/2020
55380,0,9/3/2020
55381,7,9/3/2020
55382,20,9/3/2020
55383,0,9/3/2020
55384,45,9/3/2020
55385,7,9/3/2020
55386,92,9/3/2020
55387,174,9/3/2020
55388,44,9/3/2020
55389,12,9/3/2020
55390,27,9/3/2020
55391,214,9/3/2020
55392,0,9/3/2020
55393,0,9/3/2020
55394,0,9/3/2020
55395,17,9/3/2020
55396,14,9/3/2020
55397,13,9/3/2020
55398,118,9/3/2020
55399,0,9/3/2020
55401,155,9/3/2020
55402,16,9/3/2020
55403,263,9/3/2020
55404,1185,9/3/2020
55405,344,9/3/2020
55406,561,9/3/2020
55407,1289,9/3/2020
55408,981,9/3/2020
55409,257,9/3/2020
55410,166,9/3/2020
55411,946,9/3/2020
55412,466,9/3/2020
55413,265,9/3/2020
55414,464,9/3/2020
55415,100,9/3/2020
55416,506,9/3/2020
55417,271,9/3/2020
55418,549,9/3/2020
55419,327,9/3/2020
55420,530,9/3/2020
55421,851,9/3/2020
55422,501,9/3/2020
55423,865,9/3/2020
55424,150,9/3/2020
55425,288,9/3/2020
55426,439,9/3/2020
55427,405,9/3/2020
55428,1121,9/3/2020
55429,822,9/3/2020
55430,774,9/3/2020
55431,288,9/3/2020
55432,685,9/3/2020
55433,546,9/3/2020
55434,423,9/3/2020
55435,236,9/3/2020
55436,230,9/3/2020
55437,284,9/3/2020
55438,182,9/3/2020
55439,98,9/3/2020
55440,23,9/3/2020
55441,262,9/3/2020
55442,111,9/3/2020
55443,966,9/3/2020
55444,414,9/3/2020
55445,274,9/3/2020
55446,265,9/3/2020
55447,223,9/3/2020
55448,403,9/3/2020
55449,426,9/3/2020
55450,<=5,9/3/2020
55454,400,9/3/2020
55455,7,9/3/2020
55458,<=5,9/3/2020
55459,0,9/3/2020
55460,0,9/3/2020
55467,0,9/3/2020
55468,0,9/3/2020
55470,<=5,9/3/2020
55472,0,9/3/2020
55473,0,9/3/2020
55474,0,9/3/2020
55478,0,9/3/2020
55479,0,9/3/2020
55480,0,9/3/2020
55483,0,9/3/2020
55484,0,9/3/2020
55485,0,9/3/2020
55486,0,9/3/2020
55487,0,9/3/2020
55488,<=5,9/3/2020
55550,0,9/3/2020
55551,0,9/3/2020
55552,0,9/3/2020
55553,0,9/3/2020
55554,0,9/3/2020
55555,<=5,9/3/2020
55556,0,9/3/2020
55557,0,9/3/2020
55558,0,9/3/2020
55559,0,9/3/2020
55560,0,9/3/2020
55561,0,9/3/2020
55562,0,9/3/2020
55563,0,9/3/2020
55564,0,9/3/2020
55565,0,9/3/2020
55566,0,9/3/2020
55567,0,9/3/2020
55568,0,9/3/2020
55569,0,9/3/2020
55570,0,9/3/2020
55571,0,9/3/2020
55572,0,9/3/2020
55573,0,9/3/2020
55574,0,9/3/2020
55575,0,9/3/2020
55576,0,9/3/2020
55577,0,9/3/2020
55578,0,9/3/2020
55579,0,9/3/2020
55580,0,9/3/2020
55581,0,9/3/2020
55582,0,9/3/2020
55583,0,9/3/2020
55584,0,9/3/2020
55585,0,9/3/2020
55586,0,9/3/2020
55587,0,9/3/2020
55588,0,9/3/2020
55589,0,9/3/2020
55590,0,9/3/2020
55591,0,9/3/2020
55592,0,9/3/2020
55593,0,9/3/2020
55594,0,9/3/2020
55595,0,9/3/2020
55596,0,9/3/2020
55597,0,9/3/2020
55598,0,9/3/2020
55599,0,9/3/2020
55601,<=5,9/3/2020
55602,0,9/3/2020
55603,<=5,9/3/2020
55604,<=5,9/3/2020
55605,<=5,9/3/2020
55606,0,9/3/2020
55607,<=5,9/3/2020
55609,<=5,9/3/2020
55612,<=5,9/3/2020
55613,0,9/3/2020
55614,12,9/3/2020
55615,<=5,9/3/2020
55616,19,9/3/2020
55702,<=5,9/3/2020
55703,0,9/3/2020
55704,<=5,9/3/2020
55705,<=5,9/3/2020
55706,<=5,9/3/2020
55707,17,9/3/2020
55708,0,9/3/2020
55709,26,9/3/2020
55710,6,9/3/2020
55711,<=5,9/3/2020
55712,<=5,9/3/2020
55713,<=5,9/3/2020
55716,<=5,9/3/2020
55717,<=5,9/3/2020
55718,8,9/3/2020
55719,15,9/3/2020
55720,77,9/3/2020
55721,12,9/3/2020
55722,<=5,9/3/2020
55723,<=5,9/3/2020
55724,<=5,9/3/2020
55725,0,9/3/2020
55726,<=5,9/3/2020
55730,0,9/3/2020
55731,12,9/3/2020
55732,<=5,9/3/2020
55733,22,9/3/2020
55734,10,9/3/2020
55735,<=5,9/3/2020
55736,<=5,9/3/2020
55738,0,9/3/2020
55741,6,9/3/2020
55742,<=5,9/3/2020
55744,91,9/3/2020
55745,0,9/3/2020
55746,40,9/3/2020
55747,0,9/3/2020
55748,6,9/3/2020
55749,<=5,9/3/2020
55750,<=5,9/3/2020
55751,0,9/3/2020
55752,<=5,9/3/2020
55753,<=5,9/3/2020
55756,<=5,9/3/2020
55757,6,9/3/2020
55758,0,9/3/2020
55760,<=5,9/3/2020
55763,0,9/3/2020
55764,<=5,9/3/2020
55765,26,9/3/2020
55766,0,9/3/2020
55767,54,9/3/2020
55768,10,9/3/2020
55769,17,9/3/2020
55771,11,9/3/2020
55772,<=5,9/3/2020
55775,7,9/3/2020
55777,0,9/3/2020
55779,25,9/3/2020
55780,<=5,9/3/2020
55781,7,9/3/2020
55782,<=5,9/3/2020
55783,18,9/3/2020
55784,0,9/3/2020
55785,<=5,9/3/2020
55786,9,9/3/2020
55787,0,9/3/2020
55790,13,9/3/2020
55792,26,9/3/2020
55793,<=5,9/3/2020
55795,83,9/3/2020
55797,8,9/3/2020
55798,<=5,9/3/2020
55802,18,9/3/2020
55803,96,9/3/2020
55804,71,9/3/2020
55805,92,9/3/2020
55806,49,9/3/2020
55807,48,9/3/2020
55808,48,9/3/2020
55810,51,9/3/2020
55811,163,9/3/2020
55812,45,9/3/2020
55814,0,9/3/2020
55815,0,9/3/2020
55816,<=5,9/3/2020
55901,858,9/3/2020
55902,179,9/3/2020
55903,13,9/3/2020
55904,574,9/3/2020
55905,<=5,9/3/2020
55906,196,9/3/2020
55909,11,9/3/2020
55910,<=5,9/3/2020
55912,1101,9/3/2020
55917,16,9/3/2020
55918,<=5,9/3/2020
55919,16,9/3/2020
55920,84,9/3/2020
55921,11,9/3/2020
55922,0,9/3/2020
55923,14,9/3/2020
55924,14,9/3/2020
55925,10,9/3/2020
55926,7,9/3/2020
55927,36,9/3/2020
55929,11,9/3/2020
55931,<=5,9/3/2020
55932,12,9/3/2020
55933,<=5,9/3/2020
55934,20,9/3/2020
55935,<=5,9/3/2020
55936,18,9/3/2020
55939,9,9/3/2020
55940,17,9/3/2020
55941,<=5,9/3/2020
55942,0,9/3/2020
55943,10,9/3/2020
55944,64,9/3/2020
55945,15,9/3/2020
55946,26,9/3/2020
55947,42,9/3/2020
55949,<=5,9/3/2020
55950,<=5,9/3/2020
55951,6,9/3/2020
55952,18,9/3/2020
55953,17,9/3/2020
55954,<=5,9/3/2020
55955,22,9/3/2020
55956,8,9/3/2020
55957,<=5,9/3/2020
55959,9,9/3/2020
55960,38,9/3/2020
55961,<=5,9/3/2020
55962,<=5,9/3/2020
55963,34,9/3/2020
55964,48,9/3/2020
55965,10,9/3/2020
55967,11,9/3/2020
55968,0,9/3/2020
55969,<=5,9/3/2020
55970,<=5,9/3/2020
55971,16,9/3/2020
55972,25,9/3/2020
55973,<=5,9/3/2020
55974,<=5,9/3/2020
55975,35,9/3/2020
55976,71,9/3/2020
55977,0,9/3/2020
55979,<=5,9/3/2020
55981,16,9/3/2020
55982,<=5,9/3/2020
55983,9,9/3/2020
55985,10,9/3/2020
55987,460,9/3/2020
55988,0,9/3/2020
55990,<=5,9/3/2020
55991,<=5,9/3/2020
55992,31,9/3/2020
56001,1148,9/3/2020
56002,<=5,9/3/2020
56003,290,9/3/2020
56006,<=5,9/3/2020
56007,345,9/3/2020
56009,13,9/3/2020
56010,<=5,9/3/2020
56011,65,9/3/2020
56013,49,9/3/2020
56014,<=5,9/3/2020
56016,16,9/3/2020
56017,19,9/3/2020
56019,<=5,9/3/2020
56020,0,9/3/2020
56021,7,9/3/2020
56022,<=5,9/3/2020
56023,<=5,9/3/2020
56024,32,9/3/2020
56025,<=5,9/3/2020
56026,17,9/3/2020
56027,11,9/3/2020
56028,11,9/3/2020
56029,6,9/3/2020
56030,0,9/3/2020
56031,174,9/3/2020
56032,0,9/3/2020
56033,<=5,9/3/2020
56034,<=5,9/3/2020
56035,7,9/3/2020
56036,11,9/3/2020
56037,15,9/3/2020
56039,0,9/3/2020
56041,7,9/3/2020
56042,<=5,9/3/2020
56043,<=5,9/3/2020
56044,22,9/3/2020
56045,<=5,9/3/2020
56046,<=5,9/3/2020
56047,0,9/3/2020
56048,53,9/3/2020
56050,25,9/3/2020
56051,<=5,9/3/2020
56052,6,9/3/2020
56054,0,9/3/2020
56055,41,9/3/2020
56056,<=5,9/3/2020
56057,112,9/3/2020
56058,60,9/3/2020
56060,<=5,9/3/2020
56062,190,9/3/2020
56063,36,9/3/2020
56065,14,9/3/2020
56068,10,9/3/2020
56069,73,9/3/2020
56071,193,9/3/2020
56072,17,9/3/2020
56073,83,9/3/2020
56074,14,9/3/2020
56075,<=5,9/3/2020
56078,<=5,9/3/2020
56080,16,9/3/2020
56081,202,9/3/2020
56082,140,9/3/2020
56083,8,9/3/2020
56084,0,9/3/2020
56085,32,9/3/2020
56087,27,9/3/2020
56088,20,9/3/2020
56089,0,9/3/2020
56090,7,9/3/2020
56091,0,9/3/2020
56093,218,9/3/2020
56096,33,9/3/2020
56097,19,9/3/2020
56098,14,9/3/2020
56101,124,9/3/2020
56110,46,9/3/2020
56111,<=5,9/3/2020
56113,<=5,9/3/2020
56114,<=5,9/3/2020
56115,<=5,9/3/2020
56116,<=5,9/3/2020
56117,11,9/3/2020
56118,<=5,9/3/2020
56119,29,9/3/2020
56120,40,9/3/2020
56121,10,9/3/2020
56122,35,9/3/2020
56123,<=5,9/3/2020
56125,0,9/3/2020
56127,<=5,9/3/2020
56128,36,9/3/2020
56129,28,9/3/2020
56131,45,9/3/2020
56132,<=5,9/3/2020
56134,8,9/3/2020
56136,<=5,9/3/2020
56137,19,9/3/2020
56138,6,9/3/2020
56139,9,9/3/2020
56140,0,9/3/2020
56141,7,9/3/2020
56142,6,9/3/2020
56143,38,9/3/2020
56144,15,9/3/2020
56145,7,9/3/2020
56146,0,9/3/2020
56147,<=5,9/3/2020
56149,14,9/3/2020
56150,21,9/3/2020
56151,13,9/3/2020
56152,8,9/3/2020
56153,<=5,9/3/2020
56155,19,9/3/2020
56156,70,9/3/2020
56157,8,9/3/2020
56158,11,9/3/2020
56159,53,9/3/2020
56160,<=5,9/3/2020
56161,11,9/3/2020
56162,<=5,9/3/2020
56164,128,9/3/2020
56165,17,9/3/2020
56166,<=5,9/3/2020
56167,11,9/3/2020
56168,24,9/3/2020
56169,8,9/3/2020
56170,<=5,9/3/2020
56171,16,9/3/2020
56172,40,9/3/2020
56173,<=5,9/3/2020
56174,<=5,9/3/2020
56175,25,9/3/2020
56176,16,9/3/2020
56177,0,9/3/2020
56178,39,9/3/2020
56180,<=5,9/3/2020
56181,<=5,9/3/2020
56183,8,9/3/2020
56185,15,9/3/2020
56186,<=5,9/3/2020
56187,1663,9/3/2020
56201,692,9/3/2020
56207,<=5,9/3/2020
56208,11,9/3/2020
56209,17,9/3/2020
56210,0,9/3/2020
56211,<=5,9/3/2020
56212,0,9/3/2020
56214,0,9/3/2020
56215,39,9/3/2020
56216,6,9/3/2020
56218,<=5,9/3/2020
56219,<=5,9/3/2020
56220,42,9/3/2020
56221,<=5,9/3/2020
56222,15,9/3/2020
56223,20,9/3/2020
56224,0,9/3/2020
56225,11,9/3/2020
56226,0,9/3/2020
56227,0,9/3/2020
56228,<=5,9/3/2020
56229,24,9/3/2020
56230,<=5,9/3/2020
56231,0,9/3/2020
56232,12,9/3/2020
56235,<=5,9/3/2020
56236,<=5,9/3/2020
56237,0,9/3/2020
56239,16,9/3/2020
56240,9,9/3/2020
56241,18,9/3/2020
56243,9,9/3/2020
56244,19,9/3/2020
56245,6,9/3/2020
56248,19,9/3/2020
56249,<=5,9/3/2020
56251,15,9/3/2020
56252,10,9/3/2020
56253,<=5,9/3/2020
56255,<=5,9/3/2020
56256,<=5,9/3/2020
56257,<=5,9/3/2020
56258,384,9/3/2020
56260,<=5,9/3/2020
56262,21,9/3/2020
56263,<=5,9/3/2020
56264,66,9/3/2020
56265,109,9/3/2020
56266,6,9/3/2020
56267,38,9/3/2020
56270,<=5,9/3/2020
56271,9,9/3/2020
56273,23,9/3/2020
56274,7,9/3/2020
56276,0,9/3/2020
56277,20,9/3/2020
56278,12,9/3/2020
56279,17,9/3/2020
56280,7,9/3/2020
56281,11,9/3/2020
56282,15,9/3/2020
56283,27,9/3/2020
56284,23,9/3/2020
56285,<=5,9/3/2020
56287,<=5,9/3/2020
56288,21,9/3/2020
56289,<=5,9/3/2020
56291,9,9/3/2020
56292,0,9/3/2020
56293,11,9/3/2020
56294,0,9/3/2020
56295,0,9/3/2020
56296,14,9/3/2020
56297,9,9/3/2020
56301,1088,9/3/2020
56302,15,9/3/2020
56303,577,9/3/2020
56304,518,9/3/2020
56307,53,9/3/2020
56308,129,9/3/2020
56309,8,9/3/2020
56310,36,9/3/2020
56311,<=5,9/3/2020
56312,10,9/3/2020
56313,0,9/3/2020
56314,<=5,9/3/2020
56315,12,9/3/2020
56316,16,9/3/2020
56317,0,9/3/2020
56318,6,9/3/2020
56319,<=5,9/3/2020
56320,162,9/3/2020
56321,<=5,9/3/2020
56323,<=5,9/3/2020
56324,<=5,9/3/2020
56325,<=5,9/3/2020
56326,7,9/3/2020
56327,<=5,9/3/2020
56328,<=5,9/3/2020
56329,71,9/3/2020
56330,<=5,9/3/2020
56331,20,9/3/2020
56332,9,9/3/2020
56333,0,9/3/2020
56334,37,9/3/2020
56335,0,9/3/2020
56336,21,9/3/2020
56338,<=5,9/3/2020
56339,7,9/3/2020
56340,14,9/3/2020
56341,<=5,9/3/2020
56342,<=5,9/3/2020
56343,<=5,9/3/2020
56344,0,9/3/2020
56345,42,9/3/2020
56347,328,9/3/2020
56349,0,9/3/2020
56350,0,9/3/2020
56352,193,9/3/2020
56353,35,9/3/2020
56354,<=5,9/3/2020
56355,<=5,9/3/2020
56356,<=5,9/3/2020
56357,8,9/3/2020
56358,<=5,9/3/2020
56359,12,9/3/2020
56360,18,9/3/2020
56361,<=5,9/3/2020
56362,55,9/3/2020
56363,<=5,9/3/2020
56364,22,9/3/2020
56367,34,9/3/2020
56368,52,9/3/2020
56369,45,9/3/2020
56371,<=5,9/3/2020
56372,0,9/3/2020
56373,19,9/3/2020
56374,143,9/3/2020
56375,11,9/3/2020
56376,<=5,9/3/2020
56377,235,9/3/2020
56378,81,9/3/2020
56379,178,9/3/2020
56381,10,9/3/2020
56382,7,9/3/2020
56384,8,9/3/2020
56385,7,9/3/2020
56386,0,9/3/2020
56387,421,9/3/2020
56388,0,9/3/2020
56389,0,9/3/2020
56393,0,9/3/2020
56395,0,9/3/2020
56396,0,9/3/2020
56397,0,9/3/2020
56398,0,9/3/2020
56399,0,9/3/2020
56401,149,9/3/2020
56425,37,9/3/2020
56430,0,9/3/2020
56431,21,9/3/2020
56433,<=5,9/3/2020
56434,<=5,9/3/2020
56435,<=5,9/3/2020
56436,<=5,9/3/2020
56437,<=5,9/3/2020
56438,42,9/3/2020
56440,16,9/3/2020
56441,9,9/3/2020
56442,16,9/3/2020
56443,<=5,9/3/2020
56444,<=5,9/3/2020
56446,10,9/3/2020
56447,<=5,9/3/2020
56448,<=5,9/3/2020
56449,<=5,9/3/2020
56450,<=5,9/3/2020
56452,<=5,9/3/2020
56453,<=5,9/3/2020
56455,<=5,9/3/2020
56456,0,9/3/2020
56458,<=5,9/3/2020
56459,0,9/3/2020
56461,8,9/3/2020
56464,10,9/3/2020
56465,26,9/3/2020
56466,<=5,9/3/2020
56467,<=5,9/3/2020
56468,36,9/3/2020
56469,9,9/3/2020
56470,21,9/3/2020
56472,30,9/3/2020
56473,10,9/3/2020
56474,20,9/3/2020
56475,9,9/3/2020
56477,18,9/3/2020
56478,0,9/3/2020
56479,14,9/3/2020
56481,11,9/3/2020
56482,18,9/3/2020
56484,21,9/3/2020
56501,111,9/3/2020
56502,<=5,9/3/2020
56510,15,9/3/2020
56511,13,9/3/2020
56514,20,9/3/2020
56515,16,9/3/2020
56516,<=5,9/3/2020
56517,<=5,9/3/2020
56518,<=5,9/3/2020
56519,<=5,9/3/2020
56520,41,9/3/2020
56521,9,9/3/2020
56522,<=5,9/3/2020
56523,0,9/3/2020
56524,<=5,9/3/2020
56525,<=5,9/3/2020
56527,<=5,9/3/2020
56528,<=5,9/3/2020
56529,64,9/3/2020
56531,14,9/3/2020
56533,0,9/3/2020
56534,0,9/3/2020
56535,14,9/3/2020
56536,<=5,9/3/2020
56537,100,9/3/2020
56538,0,9/3/2020
56540,11,9/3/2020
56541,<=5,9/3/2020
56542,6,9/3/2020
56543,<=5,9/3/2020
56544,21,9/3/2020
56545,<=5,9/3/2020
56546,<=5,9/3/2020
56547,15,9/3/2020
56548,10,9/3/2020
56549,34,9/3/2020
56550,0,9/3/2020
56551,<=5,9/3/2020
